,date,store,item,sales
19658,2016-10-30,1,2,58
19659,2016-10-31,1,2,44
19660,2016-11-01,1,2,50
19661,2016-11-02,1,2,67
19662,2016-11-03,1,2,55
19663,2016-11-04,1,2,79
19664,2016-11-05,1,2,57
19665,2016-11-06,1,2,66
19666,2016-11-07,1,2,43
19667,2016-11-08,1,2,54
19668,2016-11-09,1,2,68
19669,2016-11-10,1,2,76
19670,2016-11-11,1,2,69
19671,2016-11-12,1,2,64
19672,2016-11-13,1,2,76
19673,2016-11-14,1,2,49
19674,2016-11-15,1,2,57
19675,2016-11-16,1,2,50
19676,2016-11-17,1,2,53
19677,2016-11-18,1,2,61
19678,2016-11-19,1,2,72
19679,2016-11-20,1,2,79
19680,2016-11-21,1,2,47
19681,2016-11-22,1,2,49
19682,2016-11-23,1,2,50
19683,2016-11-24,1,2,49
19684,2016-11-25,1,2,58
19685,2016-11-26,1,2,62
19686,2016-11-27,1,2,78
19687,2016-11-28,1,2,50
19688,2016-11-29,1,2,49
19689,2016-11-30,1,2,52
19690,2016-12-01,1,2,43
19691,2016-12-02,1,2,44
19692,2016-12-03,1,2,40
19693,2016-12-04,1,2,51
19694,2016-12-05,1,2,29
19695,2016-12-06,1,2,45
19696,2016-12-07,1,2,39
19697,2016-12-08,1,2,35
19698,2016-12-09,1,2,41
19699,2016-12-10,1,2,47
19700,2016-12-11,1,2,53
19701,2016-12-12,1,2,36
19702,2016-12-13,1,2,45
19703,2016-12-14,1,2,41
19704,2016-12-15,1,2,52
19705,2016-12-16,1,2,42
19706,2016-12-17,1,2,55
19707,2016-12-18,1,2,40
19708,2016-12-19,1,2,33
19709,2016-12-20,1,2,47
19710,2016-12-21,1,2,46
19711,2016-12-22,1,2,35
19712,2016-12-23,1,2,64
19713,2016-12-24,1,2,47
19714,2016-12-25,1,2,39
19715,2016-12-26,1,2,30
19716,2016-12-27,1,2,41
19717,2016-12-28,1,2,38
19718,2016-12-29,1,2,56
19719,2016-12-30,1,2,37
19720,2016-12-31,1,2,47
19721,2017-01-01,1,2,40
19722,2017-01-02,1,2,26
19723,2017-01-03,1,2,33
19724,2017-01-04,1,2,41
19725,2017-01-05,1,2,39
19726,2017-01-06,1,2,43
19727,2017-01-07,1,2,46
19728,2017-01-08,1,2,58
19729,2017-01-09,1,2,31
19730,2017-01-10,1,2,36
19731,2017-01-11,1,2,42
19732,2017-01-12,1,2,39
19733,2017-01-13,1,2,34
19734,2017-01-14,1,2,29
19735,2017-01-15,1,2,47
19736,2017-01-16,1,2,21
19737,2017-01-17,1,2,37
19738,2017-01-18,1,2,41
19739,2017-01-19,1,2,51
19740,2017-01-20,1,2,48
19741,2017-01-21,1,2,42
19742,2017-01-22,1,2,49
19743,2017-01-23,1,2,25
19744,2017-01-24,1,2,44
19745,2017-01-25,1,2,38
19746,2017-01-26,1,2,30
19747,2017-01-27,1,2,32
19748,2017-01-28,1,2,48
19749,2017-01-29,1,2,47
19750,2017-01-30,1,2,28
19751,2017-01-31,1,2,37
19752,2017-02-01,1,2,34
19753,2017-02-02,1,2,47
19754,2017-02-03,1,2,45
19755,2017-02-04,1,2,42
19756,2017-02-05,1,2,38
19757,2017-02-06,1,2,38
19758,2017-02-07,1,2,33
19759,2017-02-08,1,2,37
19760,2017-02-09,1,2,39
19761,2017-02-10,1,2,38
19762,2017-02-11,1,2,52
19763,2017-02-12,1,2,47
19764,2017-02-13,1,2,45
19765,2017-02-14,1,2,46
19766,2017-02-15,1,2,38
19767,2017-02-16,1,2,46
19768,2017-02-17,1,2,59
19769,2017-02-18,1,2,47
19770,2017-02-19,1,2,55
19771,2017-02-20,1,2,32
19772,2017-02-21,1,2,26
19773,2017-02-22,1,2,45
19774,2017-02-23,1,2,50
19775,2017-02-24,1,2,49
19776,2017-02-25,1,2,46
19777,2017-02-26,1,2,41
19778,2017-02-27,1,2,44
19779,2017-02-28,1,2,37
19780,2017-03-01,1,2,48
19781,2017-03-02,1,2,54
19782,2017-03-03,1,2,47
19783,2017-03-04,1,2,70
19784,2017-03-05,1,2,57
19785,2017-03-06,1,2,36
19786,2017-03-07,1,2,57
19787,2017-03-08,1,2,51
19788,2017-03-09,1,2,43
19789,2017-03-10,1,2,53
19790,2017-03-11,1,2,54
19791,2017-03-12,1,2,63
19792,2017-03-13,1,2,52
19793,2017-03-14,1,2,56
19794,2017-03-15,1,2,59
19795,2017-03-16,1,2,52
19796,2017-03-17,1,2,52
19797,2017-03-18,1,2,55
19798,2017-03-19,1,2,65
19799,2017-03-20,1,2,34
19800,2017-03-21,1,2,47
19801,2017-03-22,1,2,33
19802,2017-03-23,1,2,51
19803,2017-03-24,1,2,62
19804,2017-03-25,1,2,55
19805,2017-03-26,1,2,55
19806,2017-03-27,1,2,40
19807,2017-03-28,1,2,45
19808,2017-03-29,1,2,45
19809,2017-03-30,1,2,44
19810,2017-03-31,1,2,57
19811,2017-04-01,1,2,61
19812,2017-04-02,1,2,66
19813,2017-04-03,1,2,43
19814,2017-04-04,1,2,53
19815,2017-04-05,1,2,76
19816,2017-04-06,1,2,62
19817,2017-04-07,1,2,62
19818,2017-04-08,1,2,77
19819,2017-04-09,1,2,86
19820,2017-04-10,1,2,52
19821,2017-04-11,1,2,68
19822,2017-04-12,1,2,59
19823,2017-04-13,1,2,71
19824,2017-04-14,1,2,78
19825,2017-04-15,1,2,79
19826,2017-04-16,1,2,60
19827,2017-04-17,1,2,58
19828,2017-04-18,1,2,51
19829,2017-04-19,1,2,64
19830,2017-04-20,1,2,48
19831,2017-04-21,1,2,61
19832,2017-04-22,1,2,71
19833,2017-04-23,1,2,88
19834,2017-04-24,1,2,54
19835,2017-04-25,1,2,61
19836,2017-04-26,1,2,59
19837,2017-04-27,1,2,58
19838,2017-04-28,1,2,61
19839,2017-04-29,1,2,84
19840,2017-04-30,1,2,80
19841,2017-05-01,1,2,60
19842,2017-05-02,1,2,66
19843,2017-05-03,1,2,51
19844,2017-05-04,1,2,63
19845,2017-05-05,1,2,79
19846,2017-05-06,1,2,76
19847,2017-05-07,1,2,67
19848,2017-05-08,1,2,64
19849,2017-05-09,1,2,73
19850,2017-05-10,1,2,55
19851,2017-05-11,1,2,83
19852,2017-05-12,1,2,82
19853,2017-05-13,1,2,85
19854,2017-05-14,1,2,85
19855,2017-05-15,1,2,54
19856,2017-05-16,1,2,61
19857,2017-05-17,1,2,68
19858,2017-05-18,1,2,76
19859,2017-05-19,1,2,72
19860,2017-05-20,1,2,89
19861,2017-05-21,1,2,91
19862,2017-05-22,1,2,48
19863,2017-05-23,1,2,62
19864,2017-05-24,1,2,73
19865,2017-05-25,1,2,66
19866,2017-05-26,1,2,66
19867,2017-05-27,1,2,82
19868,2017-05-28,1,2,48
19869,2017-05-29,1,2,39
19870,2017-05-30,1,2,57
19871,2017-05-31,1,2,60
19872,2017-06-01,1,2,83
19873,2017-06-02,1,2,85
19874,2017-06-03,1,2,106
19875,2017-06-04,1,2,103
19876,2017-06-05,1,2,54
19877,2017-06-06,1,2,67
19878,2017-06-07,1,2,67
19879,2017-06-08,1,2,68
19880,2017-06-09,1,2,75
19881,2017-06-10,1,2,85
19882,2017-06-11,1,2,87
19883,2017-06-12,1,2,66
19884,2017-06-13,1,2,79
19885,2017-06-14,1,2,63
19886,2017-06-15,1,2,77
19887,2017-06-16,1,2,76
19888,2017-06-17,1,2,82
19889,2017-06-18,1,2,77
19890,2017-06-19,1,2,54
19891,2017-06-20,1,2,66
19892,2017-06-21,1,2,56
19893,2017-06-22,1,2,64
19894,2017-06-23,1,2,75
19895,2017-06-24,1,2,88
19896,2017-06-25,1,2,101
19897,2017-06-26,1,2,48
19898,2017-06-27,1,2,53
19899,2017-06-28,1,2,63
19900,2017-06-29,1,2,64
19901,2017-06-30,1,2,82
19902,2017-07-01,1,2,83
19903,2017-07-02,1,2,98
19904,2017-07-03,1,2,52
19905,2017-07-04,1,2,66
19906,2017-07-05,1,2,67
19907,2017-07-06,1,2,67
19908,2017-07-07,1,2,80
19909,2017-07-08,1,2,94
19910,2017-07-09,1,2,97
19911,2017-07-10,1,2,49
19912,2017-07-11,1,2,65
19913,2017-07-12,1,2,76
19914,2017-07-13,1,2,63
19915,2017-07-14,1,2,84
19916,2017-07-15,1,2,86
19917,2017-07-16,1,2,115
19918,2017-07-17,1,2,64
19919,2017-07-18,1,2,76
19920,2017-07-19,1,2,81
19921,2017-07-20,1,2,76
19922,2017-07-21,1,2,81
19923,2017-07-22,1,2,94
19924,2017-07-23,1,2,89
19925,2017-07-24,1,2,53
19926,2017-07-25,1,2,70
19927,2017-07-26,1,2,67
19928,2017-07-27,1,2,73
19929,2017-07-28,1,2,73
19930,2017-07-29,1,2,86
19931,2017-07-30,1,2,86
19932,2017-07-31,1,2,59
19933,2017-08-01,1,2,58
19934,2017-08-02,1,2,59
19935,2017-08-03,1,2,72
19936,2017-08-04,1,2,77
19937,2017-08-05,1,2,65
19938,2017-08-06,1,2,89
19939,2017-08-07,1,2,54
19940,2017-08-08,1,2,81
19941,2017-08-09,1,2,58
19942,2017-08-10,1,2,72
19943,2017-08-11,1,2,74
19944,2017-08-12,1,2,67
19945,2017-08-13,1,2,78
19946,2017-08-14,1,2,50
19947,2017-08-15,1,2,59
19948,2017-08-16,1,2,48
19949,2017-08-17,1,2,64
19950,2017-08-18,1,2,70
19951,2017-08-19,1,2,78
19952,2017-08-20,1,2,90
19953,2017-08-21,1,2,46
19954,2017-08-22,1,2,62
19955,2017-08-23,1,2,65
19956,2017-08-24,1,2,69
19957,2017-08-25,1,2,91
19958,2017-08-26,1,2,70
19959,2017-08-27,1,2,94
19960,2017-08-28,1,2,55
19961,2017-08-29,1,2,42
19962,2017-08-30,1,2,77
19963,2017-08-31,1,2,55
19964,2017-09-01,1,2,67
19965,2017-09-02,1,2,78
19966,2017-09-03,1,2,87
19967,2017-09-04,1,2,51
19968,2017-09-05,1,2,54
19969,2017-09-06,1,2,69
19970,2017-09-07,1,2,59
19971,2017-09-08,1,2,65
19972,2017-09-09,1,2,71
19973,2017-09-10,1,2,64
19974,2017-09-11,1,2,44
19975,2017-09-12,1,2,58
19976,2017-09-13,1,2,57
19977,2017-09-14,1,2,71
19978,2017-09-15,1,2,60
19979,2017-09-16,1,2,75
19980,2017-09-17,1,2,58
19981,2017-09-18,1,2,47
19982,2017-09-19,1,2,66
19983,2017-09-20,1,2,61
19984,2017-09-21,1,2,66
19985,2017-09-22,1,2,70
19986,2017-09-23,1,2,85
19987,2017-09-24,1,2,73
19988,2017-09-25,1,2,49
19989,2017-09-26,1,2,61
19990,2017-09-27,1,2,57
19991,2017-09-28,1,2,55
19992,2017-09-29,1,2,66
19993,2017-09-30,1,2,79
19994,2017-10-01,1,2,60
19995,2017-10-02,1,2,56
19996,2017-10-03,1,2,55
19997,2017-10-04,1,2,55
19998,2017-10-05,1,2,59
19999,2017-10-06,1,2,54
20000,2017-10-07,1,2,61
20001,2017-10-08,1,2,60
20002,2017-10-09,1,2,46
20003,2017-10-10,1,2,52
20004,2017-10-11,1,2,55
20005,2017-10-12,1,2,48
20006,2017-10-13,1,2,53
20007,2017-10-14,1,2,64
20008,2017-10-15,1,2,64
20009,2017-10-16,1,2,44
20010,2017-10-17,1,2,47
20011,2017-10-18,1,2,70
20012,2017-10-19,1,2,45
20013,2017-10-20,1,2,51
20014,2017-10-21,1,2,70
20015,2017-10-22,1,2,61
20016,2017-10-23,1,2,45
20017,2017-10-24,1,2,56
20018,2017-10-25,1,2,66
20019,2017-10-26,1,2,44
20020,2017-10-27,1,2,66
20021,2017-10-28,1,2,61
20022,2017-10-29,1,2,77
20023,2017-10-30,1,2,53
20024,2017-10-31,1,2,50
20025,2017-11-01,1,2,63
20026,2017-11-02,1,2,67
20027,2017-11-03,1,2,75
20028,2017-11-04,1,2,68
20029,2017-11-05,1,2,74
20030,2017-11-06,1,2,69
20031,2017-11-07,1,2,68
20032,2017-11-08,1,2,58
20033,2017-11-09,1,2,62
20034,2017-11-10,1,2,58
20035,2017-11-11,1,2,69
20036,2017-11-12,1,2,76
20037,2017-11-13,1,2,61
20038,2017-11-14,1,2,57
20039,2017-11-15,1,2,55
20040,2017-11-16,1,2,53
20041,2017-11-17,1,2,75
20042,2017-11-18,1,2,78
20043,2017-11-19,1,2,73
20044,2017-11-20,1,2,54
20045,2017-11-21,1,2,55
20046,2017-11-22,1,2,51
20047,2017-11-23,1,2,73
20048,2017-11-24,1,2,68
20049,2017-11-25,1,2,63
20050,2017-11-26,1,2,78
20051,2017-11-27,1,2,58
20052,2017-11-28,1,2,57
20053,2017-11-29,1,2,66
20054,2017-11-30,1,2,80
20055,2017-12-01,1,2,56
20056,2017-12-02,1,2,64
20057,2017-12-03,1,2,59
20058,2017-12-04,1,2,33
20059,2017-12-05,1,2,45
20060,2017-12-06,1,2,50
20061,2017-12-07,1,2,47
20062,2017-12-08,1,2,44
20063,2017-12-09,1,2,50
20064,2017-12-10,1,2,50
20065,2017-12-11,1,2,43
20066,2017-12-12,1,2,37
20067,2017-12-13,1,2,50
20068,2017-12-14,1,2,42
20069,2017-12-15,1,2,52
20070,2017-12-16,1,2,48
20071,2017-12-17,1,2,55
20072,2017-12-18,1,2,37
20073,2017-12-19,1,2,41
20074,2017-12-20,1,2,35
20075,2017-12-21,1,2,39
20076,2017-12-22,1,2,41
20077,2017-12-23,1,2,52
20078,2017-12-24,1,2,47
20079,2017-12-25,1,2,37
20080,2017-12-26,1,2,43
20081,2017-12-27,1,2,55
20082,2017-12-28,1,2,50
20083,2017-12-29,1,2,50
20084,2017-12-30,1,2,56
20085,2017-12-31,1,2,67
37250,2015-01-01,1,3,18
37251,2015-01-02,1,3,25
37252,2015-01-03,1,3,28
37253,2015-01-04,1,3,28
37254,2015-01-05,1,3,20
37255,2015-01-06,1,3,16
37256,2015-01-07,1,3,19
37257,2015-01-08,1,3,20
37258,2015-01-09,1,3,29
37259,2015-01-10,1,3,19
37260,2015-01-11,1,3,33
37261,2015-01-12,1,3,24
37262,2015-01-13,1,3,24
37263,2015-01-14,1,3,26
37264,2015-01-15,1,3,27
37265,2015-01-16,1,3,28
37266,2015-01-17,1,3,24
37267,2015-01-18,1,3,35
37268,2015-01-19,1,3,19
37269,2015-01-20,1,3,17
37270,2015-01-21,1,3,15
37271,2015-01-22,1,3,22
37272,2015-01-23,1,3,26
37273,2015-01-24,1,3,24
37274,2015-01-25,1,3,30
37275,2015-01-26,1,3,20
37276,2015-01-27,1,3,17
37277,2015-01-28,1,3,25
37278,2015-01-29,1,3,21
37279,2015-01-30,1,3,15
37280,2015-01-31,1,3,25
37281,2015-02-01,1,3,32
37282,2015-02-02,1,3,13
37283,2015-02-03,1,3,15
37284,2015-02-04,1,3,24
37285,2015-02-05,1,3,20
37286,2015-02-06,1,3,20
37287,2015-02-07,1,3,38
37288,2015-02-08,1,3,38
37289,2015-02-09,1,3,19
37290,2015-02-10,1,3,25
37291,2015-02-11,1,3,22
37292,2015-02-12,1,3,19
37293,2015-02-13,1,3,15
37294,2015-02-14,1,3,28
37295,2015-02-15,1,3,35
37296,2015-02-16,1,3,22
37297,2015-02-17,1,3,23
37298,2015-02-18,1,3,22
37299,2015-02-19,1,3,29
37300,2015-02-20,1,3,21
37301,2015-02-21,1,3,27
37302,2015-02-22,1,3,26
37303,2015-02-23,1,3,21
37304,2015-02-24,1,3,19
37305,2015-02-25,1,3,23
37306,2015-02-26,1,3,26
37307,2015-02-27,1,3,30
37308,2015-02-28,1,3,18
37309,2015-03-01,1,3,26
37310,2015-03-02,1,3,26
37311,2015-03-03,1,3,19
37312,2015-03-04,1,3,21
37313,2015-03-05,1,3,34
37314,2015-03-06,1,3,26
37315,2015-03-07,1,3,30
37316,2015-03-08,1,3,36
37317,2015-03-09,1,3,29
37318,2015-03-10,1,3,30
37319,2015-03-11,1,3,24
37320,2015-03-12,1,3,25
37321,2015-03-13,1,3,33
37322,2015-03-14,1,3,35
37323,2015-03-15,1,3,46
37324,2015-03-16,1,3,20
37325,2015-03-17,1,3,23
37326,2015-03-18,1,3,29
37327,2015-03-19,1,3,33
37328,2015-03-20,1,3,44
37329,2015-03-21,1,3,35
37330,2015-03-22,1,3,32
37331,2015-03-23,1,3,28
37332,2015-03-24,1,3,22
37333,2015-03-25,1,3,22
37334,2015-03-26,1,3,30
37335,2015-03-27,1,3,30
37336,2015-03-28,1,3,35
37337,2015-03-29,1,3,31
37338,2015-03-30,1,3,19
37339,2015-03-31,1,3,35
37340,2015-04-01,1,3,38
37341,2015-04-02,1,3,34
37342,2015-04-03,1,3,37
37343,2015-04-04,1,3,38
37344,2015-04-05,1,3,35
37345,2015-04-06,1,3,36
37346,2015-04-07,1,3,45
37347,2015-04-08,1,3,27
37348,2015-04-09,1,3,37
37349,2015-04-10,1,3,39
37350,2015-04-11,1,3,39
37351,2015-04-12,1,3,41
37352,2015-04-13,1,3,24
37353,2015-04-14,1,3,21
37354,2015-04-15,1,3,29
37355,2015-04-16,1,3,33
37356,2015-04-17,1,3,37
37357,2015-04-18,1,3,35
37358,2015-04-19,1,3,54
37359,2015-04-20,1,3,26
37360,2015-04-21,1,3,33
37361,2015-04-22,1,3,35
37362,2015-04-23,1,3,29
37363,2015-04-24,1,3,32
37364,2015-04-25,1,3,57
37365,2015-04-26,1,3,41
37366,2015-04-27,1,3,22
37367,2015-04-28,1,3,30
37368,2015-04-29,1,3,32
37369,2015-04-30,1,3,42
37370,2015-05-01,1,3,49
37371,2015-05-02,1,3,50
37372,2015-05-03,1,3,60
37373,2015-05-04,1,3,36
37374,2015-05-05,1,3,29
37375,2015-05-06,1,3,31
37376,2015-05-07,1,3,39
37377,2015-05-08,1,3,30
37378,2015-05-09,1,3,42
37379,2015-05-10,1,3,50
37380,2015-05-11,1,3,31
37381,2015-05-12,1,3,26
37382,2015-05-13,1,3,41
37383,2015-05-14,1,3,44
37384,2015-05-15,1,3,52
37385,2015-05-16,1,3,41
37386,2015-05-17,1,3,37
37387,2015-05-18,1,3,33
37388,2015-05-19,1,3,33
37389,2015-05-20,1,3,31
37390,2015-05-21,1,3,39
37391,2015-05-22,1,3,40
37392,2015-05-23,1,3,47
37393,2015-05-24,1,3,38
37394,2015-05-25,1,3,34
37395,2015-05-26,1,3,47
37396,2015-05-27,1,3,37
37397,2015-05-28,1,3,43
37398,2015-05-29,1,3,40
37399,2015-05-30,1,3,37
37400,2015-05-31,1,3,49
37401,2015-06-01,1,3,29
37402,2015-06-02,1,3,30
37403,2015-06-03,1,3,40
37404,2015-06-04,1,3,43
37405,2015-06-05,1,3,46
37406,2015-06-06,1,3,49
37407,2015-06-07,1,3,48
37408,2015-06-08,1,3,36
37409,2015-06-09,1,3,43
37410,2015-06-10,1,3,51
37411,2015-06-11,1,3,42
37412,2015-06-12,1,3,45
37413,2015-06-13,1,3,43
37414,2015-06-14,1,3,41
37415,2015-06-15,1,3,38
37416,2015-06-16,1,3,39
37417,2015-06-17,1,3,40
37418,2015-06-18,1,3,42
37419,2015-06-19,1,3,58
37420,2015-06-20,1,3,34
37421,2015-06-21,1,3,44
37422,2015-06-22,1,3,27
37423,2015-06-23,1,3,51
37424,2015-06-24,1,3,48
37425,2015-06-25,1,3,43
37426,2015-06-26,1,3,50
37427,2015-06-27,1,3,34
37428,2015-06-28,1,3,35
37429,2015-06-29,1,3,25
37430,2015-06-30,1,3,21
37431,2015-07-01,1,3,36
37432,2015-07-02,1,3,37
37433,2015-07-03,1,3,35
37434,2015-07-04,1,3,49
37435,2015-07-05,1,3,53
37436,2015-07-06,1,3,27
37437,2015-07-07,1,3,38
37438,2015-07-08,1,3,39
37439,2015-07-09,1,3,26
37440,2015-07-10,1,3,52
37441,2015-07-11,1,3,59
37442,2015-07-12,1,3,61
37443,2015-07-13,1,3,30
37444,2015-07-14,1,3,46
37445,2015-07-15,1,3,34
37446,2015-07-16,1,3,44
37447,2015-07-17,1,3,49
37448,2015-07-18,1,3,54
37449,2015-07-19,1,3,45
37450,2015-07-20,1,3,38
37451,2015-07-21,1,3,43
37452,2015-07-22,1,3,38
37453,2015-07-23,1,3,41
37454,2015-07-24,1,3,53
37455,2015-07-25,1,3,53
37456,2015-07-26,1,3,57
37457,2015-07-27,1,3,23
37458,2015-07-28,1,3,49
37459,2015-07-29,1,3,38
37460,2015-07-30,1,3,36
37461,2015-07-31,1,3,42
37462,2015-08-01,1,3,41
37463,2015-08-02,1,3,35
37464,2015-08-03,1,3,30
37465,2015-08-04,1,3,31
37466,2015-08-05,1,3,40
37467,2015-08-06,1,3,40
37468,2015-08-07,1,3,42
37469,2015-08-08,1,3,36
37470,2015-08-09,1,3,37
37471,2015-08-10,1,3,28
37472,2015-08-11,1,3,39
37473,2015-08-12,1,3,40
37474,2015-08-13,1,3,34
37475,2015-08-14,1,3,34
37476,2015-08-15,1,3,45
37477,2015-08-16,1,3,47
37478,2015-08-17,1,3,29
37479,2015-08-18,1,3,24
37480,2015-08-19,1,3,33
37481,2015-08-20,1,3,50
37482,2015-08-21,1,3,36
37483,2015-08-22,1,3,45
37484,2015-08-23,1,3,42
37485,2015-08-24,1,3,26
37486,2015-08-25,1,3,37
37487,2015-08-26,1,3,31
37488,2015-08-27,1,3,47
37489,2015-08-28,1,3,41
37490,2015-08-29,1,3,48
37491,2015-08-30,1,3,50
37492,2015-08-31,1,3,40
37493,2015-09-01,1,3,27
37494,2015-09-02,1,3,27
37495,2015-09-03,1,3,33
37496,2015-09-04,1,3,43
37497,2015-09-05,1,3,37
37498,2015-09-06,1,3,35
37499,2015-09-07,1,3,33
37500,2015-09-08,1,3,36
37501,2015-09-09,1,3,39
37502,2015-09-10,1,3,43
37503,2015-09-11,1,3,37
37504,2015-09-12,1,3,60
37505,2015-09-13,1,3,47
37506,2015-09-14,1,3,26
37507,2015-09-15,1,3,25
37508,2015-09-16,1,3,36
37509,2015-09-17,1,3,44
37510,2015-09-18,1,3,26
37511,2015-09-19,1,3,38
37512,2015-09-20,1,3,42
37513,2015-09-21,1,3,36
37514,2015-09-22,1,3,36
37515,2015-09-23,1,3,29
37516,2015-09-24,1,3,37
37517,2015-09-25,1,3,43
37518,2015-09-26,1,3,43
37519,2015-09-27,1,3,55
37520,2015-09-28,1,3,27
37521,2015-09-29,1,3,39
37522,2015-09-30,1,3,33
37523,2015-10-01,1,3,26
37524,2015-10-02,1,3,21
37525,2015-10-03,1,3,40
37526,2015-10-04,1,3,41
37527,2015-10-05,1,3,31
37528,2015-10-06,1,3,31
37529,2015-10-07,1,3,34
37530,2015-10-08,1,3,34
37531,2015-10-09,1,3,32
37532,2015-10-10,1,3,37
37533,2015-10-11,1,3,35
37534,2015-10-12,1,3,28
37535,2015-10-13,1,3,44
37536,2015-10-14,1,3,30
37537,2015-10-15,1,3,26
37538,2015-10-16,1,3,24
37539,2015-10-17,1,3,32
37540,2015-10-18,1,3,36
37541,2015-10-19,1,3,32
37542,2015-10-20,1,3,31
37543,2015-10-21,1,3,36
37544,2015-10-22,1,3,39
37545,2015-10-23,1,3,33
37546,2015-10-24,1,3,32
37547,2015-10-25,1,3,39
37548,2015-10-26,1,3,30
37549,2015-10-27,1,3,40
37550,2015-10-28,1,3,38
37551,2015-10-29,1,3,38
37552,2015-10-30,1,3,37
37553,2015-10-31,1,3,34
37554,2015-11-01,1,3,46
37555,2015-11-02,1,3,22
37556,2015-11-03,1,3,28
37557,2015-11-04,1,3,25
37558,2015-11-05,1,3,37
37559,2015-11-06,1,3,37
37560,2015-11-07,1,3,39
37561,2015-11-08,1,3,47
37562,2015-11-09,1,3,27
37563,2015-11-10,1,3,22
37564,2015-11-11,1,3,42
37565,2015-11-12,1,3,42
37566,2015-11-13,1,3,32
37567,2015-11-14,1,3,43
37568,2015-11-15,1,3,43
37569,2015-11-16,1,3,30
37570,2015-11-17,1,3,34
37571,2015-11-18,1,3,36
37572,2015-11-19,1,3,29
37573,2015-11-20,1,3,43
37574,2015-11-21,1,3,36
37575,2015-11-22,1,3,43
37576,2015-11-23,1,3,25
37577,2015-11-24,1,3,27
37578,2015-11-25,1,3,32
37579,2015-11-26,1,3,38
37580,2015-11-27,1,3,32
37581,2015-11-28,1,3,41
37582,2015-11-29,1,3,49
37583,2015-11-30,1,3,32
37584,2015-12-01,1,3,15
37585,2015-12-02,1,3,22
37586,2015-12-03,1,3,12
37587,2015-12-04,1,3,23
37588,2015-12-05,1,3,33
37589,2015-12-06,1,3,40
37590,2015-12-07,1,3,20
37591,2015-12-08,1,3,24
37592,2015-12-09,1,3,19
37593,2015-12-10,1,3,30
37594,2015-12-11,1,3,25
37595,2015-12-12,1,3,34
37596,2015-12-13,1,3,39
37597,2015-12-14,1,3,22
37598,2015-12-15,1,3,24
37599,2015-12-16,1,3,26
37600,2015-12-17,1,3,23
37601,2015-12-18,1,3,36
37602,2015-12-19,1,3,24
37603,2015-12-20,1,3,22
37604,2015-12-21,1,3,18
37605,2015-12-22,1,3,29
37606,2015-12-23,1,3,22
37607,2015-12-24,1,3,32
37608,2015-12-25,1,3,20
37609,2015-12-26,1,3,23
37610,2015-12-27,1,3,19
37611,2015-12-28,1,3,8
37612,2015-12-29,1,3,28
37613,2015-12-30,1,3,21
37614,2015-12-31,1,3,17
37615,2016-01-01,1,3,23
37616,2016-01-02,1,3,22
37617,2016-01-03,1,3,31
37618,2016-01-04,1,3,23
37619,2016-01-05,1,3,18
37620,2016-01-06,1,3,20
37621,2016-01-07,1,3,24
37622,2016-01-08,1,3,40
37623,2016-01-09,1,3,31
37624,2016-01-10,1,3,35
37625,2016-01-11,1,3,15
37626,2016-01-12,1,3,34
37627,2016-01-13,1,3,24
37628,2016-01-14,1,3,27
37629,2016-01-15,1,3,27
37630,2016-01-16,1,3,27
37631,2016-01-17,1,3,31
37632,2016-01-18,1,3,22
37633,2016-01-19,1,3,21
37634,2016-01-20,1,3,20
37635,2016-01-21,1,3,22
37636,2016-01-22,1,3,29
37637,2016-01-23,1,3,32
37638,2016-01-24,1,3,31
37639,2016-01-25,1,3,21
37640,2016-01-26,1,3,18
37641,2016-01-27,1,3,21
37642,2016-01-28,1,3,22
37643,2016-01-29,1,3,26
37644,2016-01-30,1,3,27
37645,2016-01-31,1,3,31
37646,2016-02-01,1,3,14
37647,2016-02-02,1,3,28
37648,2016-02-03,1,3,26
37649,2016-02-04,1,3,27
37650,2016-02-05,1,3,32
37651,2016-02-06,1,3,34
37652,2016-02-07,1,3,33
37653,2016-02-08,1,3,22
37654,2016-02-09,1,3,35
37655,2016-02-10,1,3,33
37656,2016-02-11,1,3,27
37657,2016-02-12,1,3,24
37658,2016-02-13,1,3,33
37659,2016-02-14,1,3,30
37660,2016-02-15,1,3,18
37661,2016-02-16,1,3,30
37662,2016-02-17,1,3,22
37663,2016-02-18,1,3,25
37664,2016-02-19,1,3,27
37665,2016-02-20,1,3,27
37666,2016-02-21,1,3,37
37667,2016-02-22,1,3,27
37668,2016-02-23,1,3,28
37669,2016-02-24,1,3,32
37670,2016-02-25,1,3,20
37671,2016-02-26,1,3,27
37672,2016-02-27,1,3,21
37673,2016-02-28,1,3,32
37674,2016-02-29,1,3,20
37675,2016-03-01,1,3,32
37676,2016-03-02,1,3,22
37677,2016-03-03,1,3,40
37678,2016-03-04,1,3,36
37679,2016-03-05,1,3,43
37680,2016-03-06,1,3,35
37681,2016-03-07,1,3,26
37682,2016-03-08,1,3,34
37683,2016-03-09,1,3,38
37684,2016-03-10,1,3,46
37685,2016-03-11,1,3,26
37686,2016-03-12,1,3,38
37687,2016-03-13,1,3,34
37688,2016-03-14,1,3,18
37689,2016-03-15,1,3,24
37690,2016-03-16,1,3,28
37691,2016-03-17,1,3,24
37692,2016-03-18,1,3,37
37693,2016-03-19,1,3,44
37694,2016-03-20,1,3,39
37695,2016-03-21,1,3,21
